_u1.fuid,_u1.fplatformname,_u1.dt,_u1.if_away,_u1.label_score_week,_u1.label_score_month,_u1.play_score_alteration,_u1.label_score,_u1.play_passion_7day,_u1.pay_passion_7day,_u1.play_passion_30day,_u1.pay_passion_30day,_u1.lifespan,_u1.signup_to_now_days,_u1.total_silver_coin,_u1.total_gold_bar,_u1.carrying_silver_coin,_u1.carrying_gold_bar,_u1.safebox_silver_coin,_u1.safebox_gold_bar,_u1.if_vip,_u1.play_duration_life,_u1.play_duration_30day,_u1.play_duration_7day,_u1.play_innings_life,_u1.play_innings_30day,_u1.play_innings_7day,_u1.win_innings_life,_u1.win_innings_7day,_u1.lose_innings_life,_u1.lose_innings_7day,_u1.win_rate_life,_u1.win_rate_7day,_u1.pay_count_life,_u1.pay_count_30day,_u1.pay_count_7day,_u1.pay_sum_life,_u1.pay_sum_30day,_u1.pay_sum_7day,_u1.login_count_life,_u1.login_count_7day,_u1.bankrupt_count_life,_u1.bankrupt_count_7day,_u1.relieve_count_life,_u1.relieve_silver_coins_life,_u1.match_innings_life,_u1.match_duration_life,_u1.match_win_rate_life,_u1.recent_login_series_days,_u1.latest_play_coins,_u1.last_active_to_now_days,_u1.last_pay_to_now_days
20638098,云南,2018-07-02,0,9,8,0.782608695652,8,5,0,23,0,96,101,17578,10,17578,10,0,0,0,34190,23093,1811,413,289,22,182,11,227,11,0.4407,0.5000,0,0,0,0.00,0.00,0.00,40,2,15,1,15,120000,31,2308,0.4194,0,5225,5,0
20638261,四川,2018-07-02,0,8,8,0.478260869565,8,12,0,23,0,100,101,12092,0,12092,0,0,0,0,85529,31092,2779,661,246,23,374,12,271,11,0.5658,0.5217,0,0,0,0.00,0.00,0.00,84,4,44,2,34,272000,0,0,1.0000,0,-19200,1,0
20638992,辽宁,2018-07-02,0,8,8,0.658536585366,8,14,0,41,0,100,101,116109,249,116109,249,0,0,0,218634,31985,2245,2520,382,28,1167,10,1334,18,0.4631,0.3571,2,0,0,1.00,0.00,0.00,223,6,1,0,1,8000,2515,218244,0.4636,0,-600,1,94
20639401,云南,2018-07-02,0,5,7,-2.66666666667,7,22,35,6,21,101,101,2000,0,2000,0,0,0,0,49888,10016,10016,800,212,212,326,98,462,106,0.4075,0.4804,16,6,6,21.50,9.00,9.00,55,20,47,8,18,144000,133,11087,0.3308,7,-2879,0,2
20639710,云南,2018-07-02,1,9,8,0.764705882353,8,4,0,17,0,95,101,262719,56,1612,56,261107,0,0,108911,8061,75,2912,222,3,1355,0,1385,2,0.4653,0.0000,0,0,0,0.00,0.00,0.00,196,1,97,0,65,520000,83,6283,0.5060,0,-3000,6,0
20639926,云南,2018-07-02,0,8,8,0.277777777778,8,26,0,36,0,101,101,0,0,0,0,0,0,0,350150,25478,1984,2582,185,12,931,2,1589,8,0.3606,0.2000,0,0,0,0.00,0.00,0.00,261,7,230,7,121,968000,0,0,1.0000,2,-6600,0,0
20640277,云南,2018-07-02,0,8,8,0.368421052632,8,24,0,38,0,100,100,51307,0,14140,0,37167,0,0,83958,30730,6860,992,366,84,469,42,522,42,0.4728,0.5000,0,0,0,0.00,0.00,0.00,117,10,29,0,27,216000,0,0,1.0000,3,-2160,0,0
20640501,四川,2018-07-02,0,8,8,-0.9375,8,31,0,16,0,100,100,21604,0,10160,0,11444,0,0,70162,18497,10025,567,118,65,295,29,260,33,0.5203,0.4677,0,0,0,0.00,0.00,0.00,57,8,33,2,23,184000,57,8108,0.4561,1,-3600,0,0
20641912,山东,2018-07-02,1,9,8,0.818181818182,8,4,0,22,0,99,100,4409,25,4409,25,0,0,0,141843,34000,1345,1186,113,4,389,2,790,2,0.3280,0.5000,0,0,0,0.00,0.00,0.00,180,2,55,0,53,424000,21,1973,0.5714,0,-13800,1,0
20643047,云南,2018-07-02,1,8,8,0.657894736842,8,13,0,38,0,98,100,583,0,583,0,0,0,0,171080,37103,1245,1793,376,12,583,1,811,10,0.3252,0.0909,0,0,0,0.00,0.00,0.00,155,4,53,4,40,320000,0,0,1.0000,0,-2400,2,0
20643220,云南,2018-07-02,0,9,8,0.709677419355,8,9,0,31,0,100,100,30378,0,30378,0,0,0,0,159959,8186,620,5213,380,28,2034,16,2999,10,0.3902,0.6154,0,0,0,0.00,0.00,0.00,297,8,64,1,59,472000,0,0,1.0000,7,-3000,0,0
20643326,云南,2018-07-02,1,9,8,0.545454545455,8,5,0,11,0,97,100,10000,0,10000,0,0,0,0,290827,18783,1776,3216,212,16,790,1,2364,14,0.2456,0.0667,0,0,0,0.00,0.00,0.00,172,2,0,0,0,0,0,0,1.0000,0,-3,3,0
20643466,山东,2018-07-02,0,8,8,0.745098039216,8,13,0,51,0,100,100,19960,0,7100,0,12860,0,1,89904,72838,3758,513,415,21,108,7,196,6,0.2105,0.5385,0,0,0,0.00,0.00,0.00,221,18,9,0,8,64000,0,0,1.0000,101,-6600,0,0
20643790,云南,2018-07-02,0,8,8,-0.869565217391,8,43,0,23,0,99,100,0,35,0,35,0,0,0,450803,30663,19214,5594,398,273,2664,122,2908,145,0.4762,0.4569,15,0,0,7.50,0.00,0.00,308,13,249,13,210,1680000,589,46208,0.5161,0,-12109,1,57
20644146,辽宁,2018-07-02,0,8,8,-1.10526315789,8,40,0,19,0,100,100,15198,0,15198,0,0,0,0,147698,22448,14683,826,124,99,278,44,524,55,0.3366,0.4444,0,0,0,0.00,0.00,0.00,179,27,60,4,51,408000,1,355,0.0000,4,-1350,0,0
20644907,辽宁,2018-07-02,1,8,8,0.461538461538,8,14,0,26,0,97,100,38000,0,6500,0,31500,0,0,367748,32615,2461,2794,262,19,919,7,1736,12,0.3289,0.3684,0,0,0,0.00,0.00,0.00,856,13,143,0,130,1040000,0,0,1.0000,0,-500,3,0
20645821,山东,2018-07-02,0,8,8,0.461538461538,8,28,0,52,0,98,100,0,0,0,0,0,0,0,143394,67324,13996,882,389,77,345,33,453,38,0.3912,0.4648,2,0,0,4.00,0.00,0.00,188,12,80,5,57,456000,0,0,1.0000,0,-8699,2,85
20645853,云南,2018-07-02,1,9,8,0.75,8,8,0,32,0,98,100,449164,0,0,0,449164,0,0,197303,21223,230,3582,510,12,1536,2,1914,9,0.4288,0.1818,1,0,0,3.00,0.00,0.00,310,4,113,0,107,856000,0,0,1.0000,0,-28688,2,98
20646269,四川,2018-07-02,1,9,8,0.714285714286,8,4,0,14,0,95,100,8184,0,8184,0,0,0,0,139259,19478,1805,755,116,9,250,3,478,5,0.3311,0.3750,0,0,0,0.00,0.00,0.00,507,2,239,2,166,1328000,0,0,1.0000,0,3600,5,0
20646723,云南,2018-07-02,0,6,8,-1.30555555556,8,83,0,36,0,100,100,14401,0,14401,0,0,0,0,246480,64551,42114,1081,277,180,539,88,508,85,0.4986,0.5087,0,0,0,0.00,0.00,0.00,116,24,21,7,18,144000,0,0,1.0000,10,-4800,0,0
20646872,云南,2018-07-02,1,9,8,0.4,8,6,0,10,0,95,99,152703,141,3292,141,149411,0,0,266280,16155,2953,4006,244,47,1343,19,2308,23,0.3352,0.4524,5,0,0,2.50,0.00,0.00,98,1,170,0,87,696000,357,32257,0.4650,0,20,4,62
20647192,云南,2018-07-02,1,9,8,0.6875,8,5,0,16,3,97,99,11541,24,11541,24,0,0,0,125247,14103,1087,1364,96,5,561,3,747,2,0.4113,0.6000,16,1,0,12.50,0.50,0.00,116,2,62,0,37,296000,16,1451,0.5625,0,2000,2,28
20647387,山东,2018-07-02,1,NULL,8,NULL,8,NULL,NULL,40,0,96,99,84824,0,84824,0,0,0,0,883410,91032,0,6173,652,0,1594,0,2479,0,0.2582,0.0000,0,0,0,0.00,0.00,0.00,824,2,19,0,12,96000,3,310,0.3333,0,0,3,0
20647658,云南,2018-07-02,1,8,8,0.418604651163,8,25,0,43,0,97,99,123534,86,123534,86,0,0,1,128508,30522,7683,2259,384,102,1074,54,1117,48,0.4754,0.5294,2,0,0,1.00,0.00,0.00,223,18,60,0,53,424000,1334,106041,0.4985,0,-700,2,30
20647709,四川,2018-07-02,1,8,8,0.0,8,11,0,11,0,99,99,31678,190,3000,190,28678,0,0,64257,9888,1509,745,121,18,361,10,383,8,0.4846,0.5556,0,0,0,0.00,0.00,0.00,64,4,9,0,9,72000,175,14119,0.5200,1,-500,0,0
20648396,云南,2018-07-02,1,9,8,0.526315789474,8,9,0,19,0,97,99,11025,0,11025,0,0,0,0,269172,12145,737,3116,84,5,1324,3,1695,2,0.4249,0.6000,4,0,0,12.00,0.00,0.00,245,2,145,0,71,568000,0,0,1.0000,0,-9539,2,87
20649317,辽宁,2018-07-02,0,6,6,-0.0625,6,68,0,64,0,99,99,185249,68,15249,68,170000,0,1,697789,106651,20583,4452,639,150,1783,63,2559,87,0.4005,0.4200,0,0,0,0.00,0.00,0.00,649,28,55,0,40,320000,139,19663,0.5612,100,1350,0,0
20649660,山东,2018-07-02,1,9,8,0.6,8,8,0,20,0,99,99,16620,0,16620,0,0,0,0,213151,20801,2474,1278,126,16,250,3,491,5,0.1956,0.3750,0,0,0,0.00,0.00,0.00,234,3,160,2,130,1040000,0,0,1.0000,1,0,0,0
20650460,辽宁,2018-07-02,0,8,8,-0.0961538461538,8,57,0,52,0,99,99,6020,0,6020,0,0,0,0,208860,43689,9086,2263,485,98,972,49,1291,49,0.4295,0.5000,1,0,0,2.00,0.00,0.00,351,23,97,2,77,616000,0,0,1.0000,10,1080,0,74
20651484,四川,2018-07-02,1,9,8,0.6,8,8,0,20,0,98,99,8390,0,8390,0,0,0,0,85568,20980,1654,1169,289,19,600,7,476,11,0.5133,0.3889,0,0,0,0.00,0.00,0.00,108,6,3,1,3,24000,0,0,1.0000,0,-600,1,0
20652342,四川,2018-07-02,0,8,8,0.217391304348,8,18,0,23,0,99,99,1866,0,1866,0,0,0,0,78102,41231,8572,555,302,62,311,39,214,23,0.5604,0.6290,0,0,0,0.00,0.00,0.00,77,12,46,3,26,208000,0,0,1.0000,3,-6640,0,0
20653385,辽宁,2018-07-02,1,6,6,0.0769230769231,6,72,0,78,0,97,98,1601132,208,2338,208,1598794,0,0,1075366,300483,67376,12091,3271,764,5852,357,6235,407,0.4840,0.4673,0,0,0,0.00,0.00,0.00,474,45,78,0,37,296000,487,41436,0.5483,0,-10500,1,0
20653837,山东,2018-07-02,0,8,8,0.444444444444,8,30,0,54,0,96,98,99930,0,99930,0,0,0,0,178854,74361,10030,1065,202,28,275,11,612,14,0.2582,0.4400,0,0,0,0.00,0.00,0.00,299,15,178,0,87,696000,4,434,0.0000,0,1859,2,0
20653947,山东,2018-07-02,1,8,8,0.52,8,12,0,25,0,94,98,332397,131,69899,131,262498,0,0,226934,28075,2425,1854,214,27,860,14,883,12,0.4639,0.5385,0,0,0,0.00,0.00,0.00,242,3,11,0,10,80000,628,48445,0.4809,0,-300,4,0
20654765,云南,2018-07-02,0,8,6,0.236111111111,6,55,0,72,0,97,98,11150,0,11150,0,0,0,0,815924,227287,36890,8664,2531,375,2330,96,6160,271,0.2689,0.2616,0,0,0,0.00,0.00,0.00,379,23,0,0,0,0,0,0,1.0000,0,16,1,0
20654859,辽宁,2018-07-02,0,9,8,0.6,8,6,0,15,0,98,98,9500,0,9500,0,0,0,0,145862,7711,789,381,20,2,168,0,207,2,0.4409,0.0000,0,0,0,0.00,0.00,0.00,439,7,66,1,63,504000,0,0,1.0000,2,-8369,0,0
20654945,云南,2018-07-02,1,9,8,0.608695652174,8,9,0,23,0,98,98,0,12,0,12,0,0,0,105912,22869,957,3781,413,11,1703,4,1824,7,0.4504,0.3636,1,0,0,0.50,0.00,0.00,175,2,162,0,157,1256000,285,24101,0.4000,1,-600,0,80
20654978,四川,2018-07-02,1,5,7,-3.0,7,28,29,7,17,97,98,0,0,0,0,0,0,0,19040,12934,12934,447,213,213,163,67,264,131,0.3647,0.3384,6,4,4,10.00,9.00,9.00,30,13,25,10,15,120000,0,0,1.0000,0,-2970,1,3
20655841,江西,2018-07-02,0,9,8,0.8,8,4,0,20,0,98,98,145386,0,4162,0,141224,0,0,176167,14332,377,1361,112,3,584,0,756,3,0.4291,0.0000,0,0,0,0.00,0.00,0.00,265,1,12,0,10,80000,0,0,1.0000,1,-1200,0,0
20656142,云南,2018-07-02,0,6,6,0.0,6,61,0,61,0,98,98,740,0,740,0,0,0,1,309260,39034,11979,5888,976,212,2407,89,3059,108,0.4088,0.4518,0,0,0,0.00,0.00,0.00,621,39,285,22,241,1928000,0,0,1.0000,99,-3000,0,0
20656161,云南,2018-07-02,1,9,8,0.466666666667,8,8,0,15,0,96,98,3920,0,3920,0,0,0,0,96322,6626,117,4414,319,4,2005,1,2059,2,0.4542,0.3333,0,0,0,0.00,0.00,0.00,236,2,109,0,94,752000,0,0,1.0000,0,-6000,2,0
20656488,四川,2018-07-02,0,6,8,-1.41935483871,8,75,0,31,0,98,98,24774,0,4880,0,19894,0,0,209295,49474,24520,1334,316,151,615,65,681,84,0.4610,0.4362,0,0,0,0.00,0.00,0.00,231,24,118,32,49,392000,7,1019,0.5714,9,-8820,0,0
20657728,四川,2018-07-02,1,8,3,0.311688311688,3,53,0,77,43,96,98,10738,38,10738,38,0,0,0,288124,251650,33851,2399,2095,256,1093,133,1276,121,0.4556,0.5236,36,33,0,25.50,24.00,0.00,239,23,161,10,76,608000,1125,124469,0.4960,0,1350,2,9
20657932,山东,2018-07-02,1,9,8,0.705882352941,8,5,0,17,0,92,98,43170,0,10308,0,32862,0,0,187283,30227,2975,699,95,12,234,4,310,7,0.3348,0.3636,2,0,0,12.00,0.00,0.00,79,1,25,0,18,144000,0,0,1.0000,0,-3600,6,88
20658038,辽宁,2018-07-02,0,8,8,-0.037037037037,8,56,0,54,0,98,98,20650,8,20650,8,0,0,1,339948,49528,8436,2395,347,67,1176,25,1213,42,0.4910,0.3731,0,0,0,0.00,0.00,0.00,313,17,116,7,95,760000,175,12835,0.5600,39,1350,0,0
20658092,云南,2018-07-02,1,8,8,0.541666666667,8,11,0,24,0,96,98,57077,0,13680,0,43397,0,0,160472,18760,3858,1771,225,38,736,24,984,14,0.4156,0.6316,0,0,0,0.00,0.00,0.00,168,2,107,0,83,664000,0,0,1.0000,0,-1080,2,0
20658702,云南,2018-07-02,1,9,8,0.833333333333,8,6,0,36,0,92,98,119000,0,119000,0,0,0,0,767124,70405,2888,4331,374,16,1269,6,2994,10,0.2930,0.3750,0,0,0,0.00,0.00,0.00,352,2,0,0,0,0,0,0,1.0000,0,-4,6,0
20660419,其他,2018-07-02,0,8,8,0.5,8,11,0,22,0,97,97,53600,0,53600,0,0,0,0,143024,27516,5236,201,41,7,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,212,9,0,0,0,0,0,0,1.0000,2,0,0,0
20660509,山东,2018-07-02,0,8,8,-0.263157894737,8,24,0,19,0,96,97,8585,0,8585,0,0,0,0,64054,20625,3547,232,82,18,69,7,136,10,0.2974,0.4118,0,0,0,0.00,0.00,0.00,55,5,18,0,16,128000,0,0,1.0000,0,0,1,0
20661149,四川,2018-07-02,0,8,8,-0.0588235294118,8,18,0,17,0,95,97,0,12,0,12,0,0,0,50232,16297,4159,337,112,31,140,10,186,21,0.4154,0.3226,0,0,0,0.00,0.00,0.00,80,6,77,7,32,256000,12,1875,0.5000,0,-10431,2,0
20661254,辽宁,2018-07-02,1,9,8,0.739130434783,8,6,0,23,0,97,97,400,42,400,42,0,0,0,373737,32153,904,1181,101,3,537,0,633,3,0.4547,0.0000,0,0,0,0.00,0.00,0.00,384,2,102,2,84,672000,41,3674,0.3902,2,-7000,0,0
20661319,云南,2018-07-02,1,8,8,0.545454545455,8,10,0,22,0,97,97,10539,43,10539,43,0,0,0,102288,14167,2110,1053,173,28,443,14,584,14,0.4207,0.5000,1,0,0,2.00,0.00,0.00,85,3,81,2,46,368000,31,2722,0.3548,1,-4320,0,76
20661410,四川,2018-07-02,1,9,8,0.703703703704,8,8,0,27,0,96,97,100660,0,12247,0,88413,0,0,306030,31867,1688,2717,296,17,771,6,1464,7,0.2838,0.4615,0,0,0,0.00,0.00,0.00,295,3,75,0,68,544000,722,81505,0.2756,0,0,1,0
20661926,辽宁,2018-07-02,0,8,8,-0.789473684211,8,34,0,19,0,97,97,30314,0,3000,0,27314,0,1,237792,30935,8033,842,102,23,340,10,496,13,0.4038,0.4348,0,0,0,0.00,0.00,0.00,295,14,66,0,57,456000,0,0,1.0000,31,-2900,0,0
20662226,云南,2018-07-02,0,8,8,0.175,8,33,0,40,0,97,97,0,0,0,0,0,0,0,190054,44548,8942,995,303,68,417,23,528,42,0.4191,0.3538,0,0,0,0.00,0.00,0.00,179,10,47,6,39,312000,5,622,0.0000,5,-11424,0,0
20662233,云南,2018-07-02,1,9,8,0.666666666667,8,8,0,24,0,94,97,580,0,580,0,0,0,0,293071,14766,422,4802,321,19,1358,6,2150,11,0.2828,0.3529,14,0,0,16.00,0.00,0.00,217,3,154,4,136,1088000,6,596,0.6667,0,-6000,3,76
20663114,四川,2018-07-02,1,9,8,0.777777777778,8,4,0,18,0,94,97,48000,0,48000,0,0,0,0,190379,29299,1937,1556,256,16,810,10,697,6,0.5206,0.6250,0,0,0,0.00,0.00,0.00,115,1,2,0,0,0,0,0,1.0000,0,-20,3,0
20663400,云南,2018-07-02,1,8,8,0.535714285714,8,13,0,28,0,91,97,0,0,0,0,0,0,0,142917,48650,6076,988,334,41,207,2,764,23,0.2095,0.0800,0,0,0,0.00,0.00,0.00,61,2,2,0,1,8000,0,0,1.0000,0,0,5,0
20663921,山东,2018-07-02,1,8,8,0.52,8,12,0,25,0,97,97,86650,0,86650,0,0,0,0,123014,24763,2632,319,60,6,135,3,132,3,0.4232,0.5000,0,0,0,0.00,0.00,0.00,131,3,8,0,6,48000,2,169,0.0000,2,-1800,0,0
20664104,四川,2018-07-02,0,9,8,0.611111111111,8,7,0,18,0,97,97,31221,0,31221,0,0,0,0,46527,15517,737,418,148,7,115,3,238,4,0.2751,0.4286,0,0,0,0.00,0.00,0.00,95,6,11,0,8,64000,0,0,1.0000,1,13440,0,0
20664482,辽宁,2018-07-02,0,6,6,0.030303030303,6,96,0,99,0,97,97,0,0,0,0,0,0,1,1334380,404857,77246,10347,3108,556,3661,199,6510,325,0.3538,0.3798,0,0,0,0.00,0.00,0.00,853,48,586,30,261,2088000,967,92166,0.4571,1,-3400,0,0
20666796,山东,2018-07-02,0,5,5,0.181818181818,5,36,36,44,37,95,96,5069,108,5069,108,0,0,0,485116,87355,14896,1875,324,65,759,21,877,30,0.4048,0.4118,63,8,4,190.00,20.00,8.00,232,9,37,3,17,136000,189,14623,0.4921,0,-14400,1,1
20667245,云南,2018-07-02,1,9,8,0.789473684211,8,4,0,19,0,92,96,15460,16,15460,16,0,0,0,113151,13302,569,1855,179,6,812,3,939,3,0.4377,0.5000,29,0,0,35.50,0.00,0.00,90,2,110,0,50,400000,809,64190,0.4400,0,-600,4,66
20667604,辽宁,2018-07-02,1,9,8,0.88,8,3,0,25,0,91,96,10500,0,10500,0,0,0,0,147642,34565,1353,1188,294,11,395,3,776,8,0.3325,0.2727,0,0,0,0.00,0.00,0.00,164,1,88,3,66,528000,255,34122,0.3333,0,-500,5,0
20667759,辽宁,2018-07-02,1,8,8,0.698113207547,8,16,0,53,9,92,96,8948,0,8948,0,0,0,0,453270,113055,10635,1809,361,34,887,14,911,20,0.4903,0.4118,23,4,0,30.00,2.00,0.00,269,10,117,7,80,640000,24,7995,0.4167,0,-5000,4,12
20668371,四川,2018-07-02,1,9,8,0.7,8,3,0,10,0,92,96,5630,24,5630,24,0,0,0,42669,12166,86,401,102,1,201,1,198,0,0.5012,1.0000,0,0,0,0.00,0.00,0.00,61,2,18,0,13,104000,10,1223,0.7000,0,1600,4,0
20668854,云南,2018-07-02,1,9,8,0.4375,8,9,0,16,0,91,96,2777,0,2777,0,0,0,0,130986,4043,1585,2397,177,63,1020,26,1343,34,0.4255,0.4333,7,0,0,3.50,0.00,0.00,229,3,98,1,73,584000,0,0,1.0000,0,-3000,5,37
20669330,辽宁,2018-07-02,1,6,6,0.037037037037,6,78,0,81,0,95,96,6465,0,6465,0,0,0,1,378839,133107,31436,4684,1644,396,2070,163,2614,210,0.4419,0.4370,0,0,0,0.00,0.00,0.00,319,17,131,7,89,712000,0,0,1.0000,0,-1080,0,0
20670345,辽宁,2018-07-02,0,6,6,-0.0103092783505,6,98,0,97,0,96,96,0,6,0,6,0,0,1,1706882,311321,99205,12569,2700,682,5443,301,6664,347,0.4330,0.4645,7,0,0,42.50,0.00,0.00,858,56,425,21,222,1776000,53,5071,0.4340,31,-2980,0,49
20670946,辽宁,2018-07-02,0,6,8,-0.75,8,63,0,36,0,96,96,26253,0,7620,0,18633,0,0,195247,44518,15468,2903,727,255,799,66,2104,189,0.2752,0.2588,2,0,0,1.00,0.00,0.00,264,25,32,1,25,200000,0,0,1.0000,11,-750,0,89
20671875,云南,2018-07-02,1,8,8,0.285714285714,8,10,0,14,0,92,96,1528,0,1528,0,0,0,0,257900,11267,2141,1501,67,17,644,1,764,9,0.4290,0.1000,12,0,0,7.50,0.00,0.00,121,3,43,3,26,208000,13,1811,0.3846,0,-2400,4,89
20671880,云南,2018-07-02,1,NULL,8,NULL,8,NULL,NULL,13,5,94,96,0,0,0,0,0,0,0,348553,17229,0,1959,301,0,880,0,1009,0,0.4492,0.0000,8,2,0,4.00,1.00,0.00,165,1,48,0,32,256000,0,0,1.0000,0,-10221,2,13
20672698,云南,2018-07-02,1,NULL,5,NULL,5,NULL,NULL,30,13,93,95,20206,0,11500,0,8706,0,0,100105,62091,0,734,417,0,173,0,511,0,0.2357,0.0000,4,4,0,5.00,5.00,0.00,100,1,19,0,14,112000,0,0,1.0000,0,-6000,2,20
20673095,四川,2018-07-02,1,8,8,0.214285714286,8,11,0,14,0,95,95,8013,0,8000,0,13,0,0,38263,11427,1314,400,121,14,179,2,213,12,0.4475,0.1429,0,0,0,0.00,0.00,0.00,132,14,12,4,9,72000,0,0,1.0000,1,-4240,0,0
20673300,云南,2018-07-02,1,8,8,0.0,8,12,0,12,5,95,95,81568,0,5480,0,76088,0,0,92220,13350,4770,1027,111,39,419,18,588,21,0.4080,0.4615,2,1,0,2.50,2.00,0.00,151,6,15,1,11,88000,0,0,1.0000,1,-2400,0,15
20673413,云南,2018-07-02,0,8,8,0.0,8,13,0,13,0,95,95,17260,0,17260,0,0,0,0,215974,8553,1182,1044,56,5,426,2,593,3,0.4080,0.4000,0,0,0,0.00,0.00,0.00,280,3,35,0,32,256000,0,0,1.0000,2,-2000,0,0
20673539,辽宁,2018-07-02,0,3,3,0.0103092783505,3,96,23,97,12,95,95,100,0,100,0,0,0,1,1192248,313843,75432,9015,2735,613,4231,268,4774,343,0.4693,0.4386,25,5,5,18.50,4.00,4.00,589,47,158,17,103,824000,2,594,0.0000,92,-4500,0,5
20674377,云南,2018-07-02,0,9,8,0.571428571429,8,6,0,14,0,89,95,91080,0,22500,0,68580,0,0,38212,17417,2436,369,171,22,135,9,229,12,0.3659,0.4286,0,0,0,0.00,0.00,0.00,47,1,0,0,0,0,0,0,1.0000,0,8,6,0
20675157,辽宁,2018-07-02,0,8,8,-0.615384615385,8,21,0,13,0,95,95,2360,0,2360,0,0,0,0,188510,26525,10738,1190,153,80,424,23,709,57,0.3563,0.2875,0,0,0,0.00,0.00,0.00,153,8,120,12,87,696000,6,847,0.3333,4,-3000,0,0
20675331,云南,2018-07-02,1,9,8,0.55,8,9,0,20,0,94,95,271605,48,37180,48,234425,0,0,87215,20321,1745,1774,340,28,745,11,894,12,0.4200,0.4783,0,0,0,0.00,0.00,0.00,179,6,76,0,52,416000,232,19388,0.3233,0,-1400,1,0
20675341,山东,2018-07-02,1,8,5,0.771929824561,5,13,0,57,11,92,95,10200,0,10200,0,0,0,0,483390,106923,4276,3135,743,28,754,4,1307,13,0.2405,0.2353,2,2,0,4.00,4.00,0.00,1011,11,36,4,28,224000,0,0,1.0000,0,-4900,3,29
20675695,云南,2018-07-02,0,8,8,-0.15,8,46,0,40,0,95,95,31705,0,31705,0,0,0,0,358355,73314,23375,3071,698,219,818,47,2213,133,0.2664,0.2611,0,0,0,0.00,0.00,0.00,189,7,0,0,0,0,0,0,1.0000,3,-22,0,0
20675989,云南,2018-07-02,0,5,3,0.30985915493,3,49,24,71,37,95,95,369273,0,10575,0,358698,0,0,325675,95620,16121,11057,3597,589,4645,261,5638,282,0.4201,0.4807,79,27,6,41.00,13.50,3.00,542,38,333,19,207,1656000,0,0,1.0000,2,3000,0,6
20676231,云南,2018-07-02,1,9,8,0.9,8,5,0,50,0,90,95,17740,0,17740,0,0,0,0,526136,82841,714,4275,568,8,1866,5,2343,3,0.4365,0.6250,3,0,0,1.50,0.00,0.00,307,1,179,1,146,1168000,356,30465,0.4972,0,-6000,5,74
20676756,云南,2018-07-02,1,8,8,-1.0,8,24,0,12,0,94,95,8760,0,8760,0,0,0,0,25478,14352,7395,119,66,34,61,15,56,18,0.5126,0.4545,0,0,0,0.00,0.00,0.00,38,13,6,3,6,48000,2,195,0.0000,0,-2000,1,0
20676774,山东,2018-07-02,1,8,8,0.3125,8,11,0,16,0,93,95,4000,0,4000,0,0,0,1,70124,17816,583,372,89,7,165,0,203,7,0.4435,0.0000,0,0,0,0.00,0.00,0.00,91,5,20,5,17,136000,0,0,1.0000,0,-5338,2,0
20677200,辽宁,2018-07-02,1,8,8,0.592592592593,8,11,0,27,0,95,95,75564,0,75419,0,145,0,0,147474,71752,8437,627,221,25,275,2,326,1,0.4386,0.6667,0,0,0,0.00,0.00,0.00,101,2,5,0,4,32000,5,480,0.2000,2,18900,0,0
20678239,云南,2018-07-02,1,8,8,0.0909090909091,8,30,0,33,9,92,95,15197,74,15197,74,0,0,0,139110,48472,12575,1908,635,168,844,72,1055,74,0.4423,0.4932,12,2,0,13.50,4.00,0.00,156,7,93,3,74,592000,48,3895,0.4792,0,1350,3,13
20678541,云南,2018-07-02,1,9,8,0.5,8,5,0,10,0,92,94,2550,0,2550,0,0,0,0,93312,6887,1194,1043,74,14,446,7,569,7,0.4276,0.5000,0,0,0,0.00,0.00,0.00,122,3,44,3,32,256000,3,230,0.3333,0,-5500,2,0
20678751,辽宁,2018-07-02,0,9,8,0.533333333333,8,7,0,15,0,91,94,60748,0,6750,0,53998,0,0,99693,27645,3030,788,216,24,264,7,514,17,0.3350,0.2917,2,0,0,2.50,0.00,0.00,112,2,29,0,23,184000,0,0,1.0000,0,-1000,3,67
20678988,辽宁,2018-07-02,0,6,6,0.0128205128205,6,77,0,78,0,94,94,70289,0,1250,0,69039,0,1,456293,113642,30281,3441,872,232,1113,72,2273,157,0.3235,0.3144,0,0,0,0.00,0.00,0.00,435,34,232,8,194,1552000,0,0,1.0000,95,-3000,0,0
20679281,四川,2018-07-02,0,8,8,-1.28571428571,8,32,0,14,0,93,94,22107,0,22107,0,0,0,0,41826,20312,11112,290,141,78,152,44,117,27,0.5241,0.6197,0,0,0,0.00,0.00,0.00,45,8,46,3,26,208000,0,0,1.0000,0,4800,1,0
20680043,其他,2018-07-02,0,8,8,0.513513513514,8,18,0,37,0,94,94,111400,0,111400,0,0,0,0,291715,75614,16709,354,93,23,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,187,10,0,0,0,0,0,0,1.0000,85,0,0,0
20680147,辽宁,2018-07-02,0,8,8,0.375,8,15,0,24,0,94,94,85300,0,18408,0,66892,0,0,137621,45446,12218,434,143,39,215,20,215,19,0.4954,0.5128,1,0,0,3.00,0.00,0.00,107,9,47,0,37,296000,0,0,1.0000,3,8000,0,48
